Festival,Year,Track,Title,Agency,Brand,Country,Award,Credits
El Ojo de Iberoamerica,2024,Creative Commerce,Gallery of meme-,DDB Colombia,Artrade,Colombia,BRONCE,Prod La Octava Productora Realizador-a Jose Maria Angel Pais Colombia
El Ojo de Iberoamerica,2024,Creative Commerce,W1ng Cod3s-,Havas HOY,Volaris Aerolinea,Mexico,ORO,Prod Havas HOY Realizador-a David Camacho Pais Mexico
El Ojo de Iberoamerica,2024,Creative Commerce,Comentarios turisticos-,Havas Peru,Sky Airline Peru,Peru,PLATA,
El Ojo de Iberoamerica,2024,Creative Commerce,Deci Fulbo-,draftLine BUE,TaDa,Argentina,BRONCE,
El Ojo de Iberoamerica,2024,Creative Commerce,Audience Delivery-,DM9 - Live Mode,iFood,Brasil,ORO,Prod Handmaker Realizador-a Fernando Lenox Prod Audio Sonido Mr Pink Pais Brasil
El Ojo de Iberoamerica,2024,Creative Commerce,Hay una apuesta en el aire-,Havas Colombia - Hoy by Havas Argentina,Wingo - Flybondi Argentina,Colombia,PLATA,Prod Havas POP Prod Audio Sonido Twins Music -Max Scott-Jose Violante-Jeronimo Gonzalez Montalvo Otras Empresas Wingo Pais Colombia
El Ojo de Iberoamerica,2024,Creative Commerce,TaDa Onfire-,Grey Mexico,TaDa,Paraguay,BRONCE,Prod Guarani Films Realizador-a Juan Manuel Montero Postprod Guarani Films Otras Empresas Flow Studio LA Pais Paraguay
El Ojo de Iberoamerica,2024,Creative Commerce,Talento Encubierto-,Monks,Mercado Libre,Argentina,BRONCE,Prod Paramount Pais Argentina
El Ojo de Iberoamerica,2024,Creative Commerce,Imagine with Petacos-,DDB Colombia - Buentipo Anchor,Bavaria,Colombia,ORO,Prod Primo Realizador-a Gina Medina Prod Audio Sonido Diego Caceres Pais Colombia
El Ojo de Iberoamerica,2024,Creative Commerce,00 Prohibition-,Publicis Argentina,Heineken,Argentina,PLATA,Prod Ladoble Realizador-a Martin Donozo- Belen Arana Prod Audio Sonido Vox Haus Postprod Facundo Junquet Pais Argentina
El Ojo de Iberoamerica,2024,Creative Commerce,Monopoly-,TBWAEspana,McDonald s Espana,Espana,BRONCE,
El Ojo de Iberoamerica,2024,Creative Commerce,The Art of Hack-,Cheil Espana,Samsung Espana,Espana,ORO,
El Ojo de Iberoamerica,2024,Creative Commerce,The e-commerce of trust-,DDB Mexico,Gahr WeCapital,Mexico,BRONCE,Prod Whisky Films Realizador-a German Tejada Prod Audio Sonido Estudios Machina Otras Empresas Porter Novelli Pais Mexico
El Ojo de Iberoamerica,2024,Creative Commerce,Line Guide-,DDB Mexico,Embasa,Mexico,BRONCE,Prod Landia Realizador-a Thomas Amoedo Prod Audio Sonido Estudios Machina Otras Empresas Porter Novelli Pais Mexico
El Ojo de Iberoamerica,2024,Creative Commerce,Beer retirement account-,Monks,Poker,Colombia,ORO,Prod Primo Realizador-a Cristian Roncancio Pais Colombia
El Ojo de Iberoamerica,2024,Creative Commerce,W1ng Cod3s-,Havas HOY,Volaris Aerolinea,Mexico,BRONCE,Prod Havas HOY Realizador-a David Camacho Pais Mexico
El Ojo de Iberoamerica,2024,Creative Commerce,Install our logo-,Leo Burnett Mexico - Gato - Hey Kid Design Studio,ADT Security,Mexico,BRONCE,Prod Gato Realizador-a Axel Elizondo- Tom Escobar Prod Audio Sonido Cluster Postprod Cluster -Cluster Otras Empresas Starcom Mexico Pais Mexico
El Ojo de Iberoamerica,2024,Creative Commerce,Install our logo-,Leo Burnett Mexico - Gato - Hey Kid Design Studio,ADT Security,Mexico,ORO,Prod Gato Realizador-a Axel Elizondo- Tom Escobar Prod Audio Sonido Cluster Postprod Cluster -Cluster Otras Empresas Starcom Mexico Pais Mexico
El Ojo de Iberoamerica,2024,Creative Commerce,Imagine with Petacos-,DDB Colombia - Buentipo Anchor,Bavaria,Colombia,PLATA,Prod Primo Realizador-a Gina Medina Prod Audio Sonido Diego Caceres Pais Colombia
El Ojo de Iberoamerica,2024,Creative Commerce,Comentarios turisticos-,Havas Peru,Sky Airline Peru,Peru,PLATA,
El Ojo de Iberoamerica,2024,Creative Commerce,Tulipan Teniendo sexo podemos reactivar la economia-,Zurda Agency,Tulipan,Argentina,PLATA,Prod Retina Postprod Retina Pais Argentina
El Ojo de Iberoamerica,2024,Creative Commerce,Imagine with Petacos-,DDB Colombia - Buentipo Anchor,Bavaria,Colombia,PLATA,Prod Primo Realizador-a Gina Medina Prod Audio Sonido Diego Caceres Pais Colombia
El Ojo de Iberoamerica,2024,Eficacia,Es Fraude,TERAN TBWA,de BBVA Mexico,Mexico,GRAN OJO EFICACIA,Prod Voces Imaginarias Realizador Mario Munoz Prod Post Prod Fernando Bencomo -Effects or Films Otras Empresas Mindshare Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,Imagine with Petacos,DDB Colombia - Buentipo Anchor,Bavaria,Colombia,ORO,Prod Primo Realizador Gina Medina Prod AudioSonido Diego Caceres Pais Colombia
El Ojo de Iberoamerica,2024,Eficacia,CampofrIA,This is Libre,de Campofrio,Espana,PLATA,Prod Landia Realizador Maxi Blanco Prod AudioSonido La Panaderia Post Prod Metropolitana Otras Empresas Carat -Lasker -YouFirst -MRM Spain Pais Espana
El Ojo de Iberoamerica,2024,Eficacia,The Uncrashable Tucson,From,Hyundai,Uruguay,BRONCE,Prod SoySimo Realizador Simon Gauna Pais Uruguay
El Ojo de Iberoamerica,2024,Eficacia,Es Fraude,TERAN TBWA,de BBVA Mexico,Mexico,ORO,Prod Voces Imaginarias Realizador Mario Munoz Prod Post Prod Fernando Bencomo -Effects or Films Otras Empresas Mindshare Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,El ranking culinario que alimento a millones,Valor,de Alicorp Peru,Peru,PLATA,Prod Lado V Otras Empresas LLYC PERU -Tribeca Media Pais Peru
El Ojo de Iberoamerica,2024,Eficacia,Welcome to the group,PHD Costa Rica - Shiift Porter Novelli - TBWARIOT,Cambiemos la Regla,Costa Rica,ORO,Prod Kaiju Pais Costa Rica
El Ojo de Iberoamerica,2024,Eficacia,Nombres confundidos,Republica Havas,de Asociacion Lucha contra el Mal Alzheimer,Argentina,ORO,Prod Walden Studio - Twins Music Realizador Guido Cassini - Matias Pisani - Jeronimo Gonzalez Montalvo- Max Scott- Tom Huergo Prod AudioSonido Twins Music -Twins Music Otras Empresas Pais Argentina
El Ojo de Iberoamerica,2024,Eficacia,Install our logo,Leo Burnett Mexico - Gato - Hey Kid Design Studio,de ADT Security,Mexico,BRONCE,Prod Gato Realizador Axel Elizondo- Tom Escobar Prod AudioSonido Cluster Post Prod Cluster -Cluster Otras Empresas Starcom Mexico Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,Imagine with Petacos,DDB Colombia - Buentipo Anchor,Bavaria,Colombia,ORO,Prod Primo Realizador Gina Medina Prod AudioSonido Diego Caceres Pais Colombia
El Ojo de Iberoamerica,2024,Eficacia,The Uncrashable Tucson,From,Hyundai,Uruguay,PLATA,Prod SoySimo Realizador Simon Gauna Pais Uruguay
El Ojo de Iberoamerica,2024,Eficacia,Es Fraude,TERAN TBWA,de BBVA Mexico,Mexico,ORO,Prod Voces Imaginarias Realizador Mario Munoz Post Prod Fernando Bencomo -Effects or Films Otras Empresas Mindshare Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,Mapfre Live,McCann Worldgroup Espana,de Mapfre Espana,Espana,PLATA,Prod Harry - CRAFT Realizador AYALA Prod AudioSonido Craft The Lobby Post Prod CRAFT Otras Empresas Universal McCann UM Pais Espana
El Ojo de Iberoamerica,2024,Eficacia,De Alaska a Brasil el gran viaje de McFish,GALERIAag,de McDonald s Brasil,Brasil,BRONCE,Prod Creme Company Realizador Manimou Prod AudioSonido Lucha Libre Audio Post Prod Frame Pais Brasil
El Ojo de Iberoamerica,2024,Eficacia,Errata at 88,Almap BBDO,Johnnie Walker,Brasil,ORO,Prod Almap BBDO Realizador Rodrigo Resende- Diego Villas Boas Prod AudioSonido Cabaret Studio Otras Empresas Giusti Comunicacao -Inside Out PR -Suba Junto Pais Brasil
El Ojo de Iberoamerica,2024,Eficacia,ZzZtreaming,Digitas Peru,360 Energy Drink,Peru,BRONCE,Prod The Pub - California Realizador Henry de la Cadena Prod AudioSonido Barba Roja Audio Post Prod The Pub Otras Empresas Publicis Influence Pais Peru
El Ojo de Iberoamerica,2024,Eficacia,Mapfre Live,McCann Worldgroup Espana,de Mapfre Espana,Espana,BRONCE,Prod Harry - CRAFT Realizador AYALA Prod AudioSonido Craft The Lobby Post Prod CRAFT Otras Empresas Universal McCann UM Pais Espana
El Ojo de Iberoamerica,2024,Eficacia,Fans theories release,Monks,Bad Bunny,Estados Unidos,ORO,Prod AudioSonido Super Charango Pais Estados Unidos
El Ojo de Iberoamerica,2024,Eficacia,Invasion de gansos,draftLine BUE,Goose Island,Argentina,PLATA,
El Ojo de Iberoamerica,2024,Eficacia,Hay una apuesta en el aire,Havas Colombia - Hoy by Havas Argentina,de Wingo - Flybondi Argentina,Colombia,ORO,Prod Havas POP Prod AudioSonido Twins Music -Max Scott-Jose Violante-Jeronimo Gonzalez Montalvo Otras Empresas Wingo Pais Colombia
El Ojo de Iberoamerica,2024,Eficacia,El par,Monks,adidas Football,Mexico,PLATA,
El Ojo de Iberoamerica,2024,Eficacia,Deci Fulbo,draftLine BUE,TaDa,Argentina,BRONCE,
El Ojo de Iberoamerica,2024,Eficacia,Cordoba x JetSMART,Super,de JetSMART Argentina,Argentina,BRONCE,Prod AudioSonido Francisco Penas Post Prod Luis Tuzzi Pais Argentina
El Ojo de Iberoamerica,2024,Eficacia,Install our logo,Leo Burnett Mexico - Gato - Hey Kid Design Studio,de ADT Security,Mexico,ORO,Prod Gato Realizador Axel Elizondo- Tom Escobar Prod AudioSonido Cluster Post Prod Cluster -Cluster Otras Empresas Starcom Mexico Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,A Second of Happiness,DDB Colombia,McDonald s,Colombia,PLATA,Prod Los Notarios Realizador Gina Medina Prod AudioSonido DC Producciones Pais Colombia
El Ojo de Iberoamerica,2024,Eficacia,El primer trasplante de logo,Rock and Roll Bolivia,de Fundacion Dunn Cares,Bolivia,PLATA,Prod Rebel Studios Bolivia Realizador Daniel Terrazas Prod AudioSonido Suena Polenta Post Prod Rebel Studios Bolivia Pais Bolivia
El Ojo de Iberoamerica,2024,Eficacia,Cordoba x JetSMART,Super,de JetSMART Argentina,Argentina,BRONCE,Prod AudioSonido Francisco Penas Post Prod Luis Tuzzi Pais Argentina
El Ojo de Iberoamerica,2024,Eficacia,Cajaltar,DraftLine Mexico,Victoria,Mexico,BRONCE,Otras Empresas EPA Digital Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,Welcome to the group,PHD Costa Rica - Shiift Porter Novelli - TBWARIOT,Cambiemos la Regla,Costa Rica,ORO,Prod Kaiju Pais Costa Rica
El Ojo de Iberoamerica,2024,Eficacia,El ranking culinario que alimento a millones,Valor,de Alicorp Peru,Peru,ORO,Prod Lado V Otras Empresas LLYC PERU -Tribeca Media Pais Peru
El Ojo de Iberoamerica,2024,Eficacia,Elijo estar contigo,RosadoToledo,de Triple-S Puerto Rico,Puerto Rico,BRONCE,
El Ojo de Iberoamerica,2024,Eficacia,Imagine with Petacos,DDB Colombia - Buentipo Anchor,Bavaria,Colombia,ORO,Prod Primo Realizador Gina Medina Prod AudioSonido Diego Caceres Pais Colombia
El Ojo de Iberoamerica,2024,Eficacia,Install our logo,Leo Burnett Mexico - Gato - Hey Kid Design Studio,de ADT Security,Mexico,ORO,Prod Gato Realizador Axel Elizondo- Tom Escobar Prod AudioSonido Cluster Post Prod Cluster -Cluster Otras Empresas Starcom Mexico Pais Mexico
El Ojo de Iberoamerica,2024,Eficacia,Amunas recovery,Publicis Peru,Cusquena,Peru,ORO,Prod The Pub Realizador Erick Diaz Prod AudioSonido Agosto Music Post Prod The Pub -The Pub Otras Empresas Norte Films Pais Peru
El Ojo de Iberoamerica,2024,Eficacia,BCPilsen,Fahrenheit DDB,Pilsen Callao,Peru,PLATA,Prod KAO Film Content Realizador Casu Roca Prod AudioSonido Sordo Post Prod Lunatic Pais Peru
El Ojo de Iberoamerica,2024,Eficacia,Manuales para sobrevivir,Publicidad Comercial MullenLowe El Salvador,manualesparasobrevivirorg,El Salvador,BRONCE,Prod Simple Society - Garage Film Realizador Carlos Escalon- Fernando Vilanova Prod AudioSonido The Farm -Rocco Post Prod Simple Society Pais El Salvador
El Ojo de Iberoamerica,2024,Salud Pharma,Impulse,Cheil Espana,Samsung Espana,Espana,GRAN OJO SALUD PHARMA,Prod Somos 5 Realizador Alfredo Lobo Post Prod Somos5 Otras Empresas Acid Tango Pais Espana
El Ojo de Iberoamerica,2024,Salud Pharma,Ask your addict,LOLA MullenLowe,Aleve,Estados Unidos,PLATA,Prod Ladoble - Freelance For Realizador Simon Brand Prod AudioSonido TDL Music Post Prod Comppo Pais Estados Unidos
El Ojo de Iberoamerica,2024,Salud Pharma,Adopta tus alergias,McCann Worldgroup Colombia - MRM Spain - MRM Santiago,Allegra,Colombia,BRONCE,Prod CRAFT - Akira Cine Realizador Daniel Rodriguez Pais Colombia
El Ojo de Iberoamerica,2024,Salud Pharma,Tulipan Teniendo sexo podemos reactivar la economia,Zurda Agency,Tulipan,Argentina,ORO,Prod Retina Post Prod Retina Pais Argentina
El Ojo de Iberoamerica,2024,Salud Pharma,Filter Caps,Ogilvy Colombia,de Filsa Colombia,Colombia,ORO,Prod Primo Realizador Gina Medina Prod AudioSonido Diego Caceres Producciones Pais Colombia
El Ojo de Iberoamerica,2024,Salud Pharma,FlashTest,MullenLowe SSP3 Mexico,Instituto,Mexico,PLATA,Prod Si Senor Realizador Romarico Cibrian Pais Mexico
El Ojo de Iberoamerica,2024,Salud Pharma,Indice riesgo corazon,BeautifulBeast - MDS Digital,de Fundacion Cardiologica Argentina,Argentina,BRONCE,Prod Mixto Miami Realizador Carlos Maya Prod AudioSonido Mixto Miami -Deaf Mule Post Prod Diego Panich Pais Argentina
El Ojo de Iberoamerica,2024,Salud Pharma,Filter Caps,Ogilvy Colombia,de Filsa Colombia,Colombia,ORO,Prod Primo Realizador Gina Medina Prod AudioSonido Diego Caceres Producciones Pais Colombia
El Ojo de Iberoamerica,2024,Salud Pharma,La Cura,Africa Creative,Editora Taverna,Brasil,PLATA,Editora Taverna Prod Santeria Realizador Rafa Damy- Nicoly Cruvinel Post Prod Line VFX Otras Empresas 3t -Cabaret Pais Brasil
El Ojo de Iberoamerica,2024,Salud Pharma,Car parts for Life,De la Cruz- Ogilvy,Fundacion Stefano - Empresas Fonalledas,Puerto Rico,PLATA,
El Ojo de Iberoamerica,2024,Salud Pharma,Trucker Napp,Almap BBDO,Volkswagen Trucks-Livelo,Brasil,BRONCE,Prod Belgrado Filmes Realizador Og Cruz Prod AudioSonido Jamute Post Prod The Cave Color Otras Empresas Giusti Creative PR -20DASH Pais Brasil
El Ojo de Iberoamerica,2024,Salud Pharma,No Ad,Lew LaraTBWA,de Farmacias Pague Menos,Brasil,ORO,Prod AudioSonido Vox Haus -Satelite Audio Otras Empresas Mynd8 Pais Brasil
El Ojo de Iberoamerica,2024,Salud Pharma,855-How-To-Quit,Serviceplan Alemania - Tulom PR,de Anzen Health,Estados Unidos,ORO,Prod JOJX Realizador Oliver Wurffell Prod AudioSonido DaHouse -DaHouse Post Prod Arcade Edit Otras Empresas Tulom PR -Raw Materials -Mediaplus Group Pais Estados Unidos
El Ojo de Iberoamerica,2024,Salud Pharma,Ask your addict,LOLA MullenLowe,Aleve,Estados Unidos,BRONCE,Prod Ladoble - Freelance For Realizador Simon Brand Prod AudioSonido TDL Music Post Prod ComppoPais Estados Unidos
El Ojo de Iberoamerica,2024,Salud Pharma,Adopta tus alergias,McCann Worldgroup Colombia - MRM Spain - MRM Santiago,Allegra,Colombia,BRONCE,Prod CRAFT - Akira Cine Realizador Daniel Rodriguez Pais Colombia
El Ojo de Iberoamerica,2024,Salud Pharma,The skin test soap,The Table by De Ferrari Borrell,Amadita Laboratorio Clinico,Rep Dominicana,BRONCE,
El Ojo de Iberoamerica,2024,Salud Pharma,Face un-recognition,Republica Havas,de Asociacion Lucha contra el Mal,Argentina,PLATA,Prod Retina - Twins Music Realizador Juan Pablo Carrizo- Sergio Godoy- Jeronimo Gonzalez Montalvo- Max Scott- Tom Huergo Prod AudioSonido Twins Music Post Prod Pato Llambi Pais Argentina
El Ojo de Iberoamerica,2024,Salud Pharma,Comida para Gusanos,VML Chile,Ministerio De Salud,Chile,PLATA,Prod Oriental Films Post Prod Atomica Otras Empresas Clear Channel Pais Chile
El Ojo de Iberoamerica,2024,Salud Pharma,Hinchas silenciosos,BBDO Chile,Ministerio del Deporte,Chile,BRONCE,Prod Alaska Films - UOIEA Studio Post Prod Punk Robot Pais Chile
El Ojo de Iberoamerica,2024,Salud Pharma,Noticias invisibles,VML Uruguay,de FUPIER,Uruguay,BRONCE,Prod Cholo Films Prod AudioSonido La Mayor Pais Uruguay
El Ojo de Iberoamerica,2024,Salud Pharma,No Ad,Lew LaraTBWA,de Farmacias Pague Menos,Brasil,ORO,Prod AudioSonido Vox Haus -Satelite Audio Otras Empresas Mynd8 Pais Brasil
El Ojo de Iberoamerica,2024,Salud Pharma,Shining lights,Alma DDB,Sharp Dentistry,Estados Unidos,PLATA,
El Ojo de Iberoamerica,2024,Salud Pharma,Therapy Rings,Conill Saatchi Saatchi,de Mindy,Chile,BRONCE,Prod Parana Films Realizador Sebastian Leda Prod AudioSonido Plus Music Audio Post Prod Harbor Picture Company-Company 3-CO3 Pais Chile
El Ojo de Iberoamerica,2024,Salud Pharma,Adopta tus alergias Allegra,McCann Worldgroup Colombia - MRM Spain - MRM Santiago,Sanofi Colombia,Colombia,BRONCE,Prod CRAFT - Akira Cine Realizador Daniel Rodriguez Pais Colombia
El Ojo de Iberoamerica,2024,Salud Pharma,Outcare v2,Havas Life,Hospital Samaritano,Brasil,ORO,Prod Produtora Associados - Nation Films Realizador Cassio Pardini Prod AudioSonido Vox Haus Post Prod Nation Films Pais Brasil
El Ojo de Iberoamerica,2024,Salud Pharma,Impulse,Cheil Espana,Samsung Espana,Espana,ORO,Prod Somos 5 Realizador Alfredo Lobo Post Prod Somos5 Otras Empresas Acid Tango Pais Espana
El Ojo de Iberoamerica,2024,Salud Pharma,Unsilenced Words,VML Espana,Beigene Science,Espana,BRONCE,Prod La Boutique 77 Pais Espana
El Ojo de Iberoamerica,2024,Salud Pharma,FlashTest,MullenLowe SSP3 Mexico,Instituto,Mexico,PLATA,Prod Si Senor Realizador Romarico Cibrian Pais Mexico
El Ojo de Iberoamerica,2024,Salud Pharma,Sin miedo a vivir,Havas Worldwide Spain,Fundacion MD Anderson Cancer Center Espana,Espana,BRONCE,Prod Central Films Realizador Rodrigo Garcia Sainz Prod AudioSonido Chaco Music Post Prod Raul Cuellar Otras Empresas Havas PR Pais Espana
El Ojo de Iberoamerica,2024,Salud Pharma,Toxic ads,VML Espana,Fundacion PKU,Espana,BRONCE,Prod La Boutique 77 Otras Empresas El Sotano Pais Espana
El Ojo de Iberoamerica,2024,Salud Pharma,Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola Mexico y Coca-Cola Brasil,Mexico,GRAN OJO MEJOR IDEA LATINA PARA EL MUNDO,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador-a Erik Tapia Otras Empresas Raw Audio - Ogilvy -EssenceMediacom Pais Mexico
El Ojo de Iberoamerica,2024,Salud Pharma,Ideas,Iberoamerica,el mundo IL1,,GRAN OJO MEJOR IDEA LATINA PARA EL MUNDO,
El Ojo de Iberoamerica,2024,Salud Pharma,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,ORO,Prod MJZ Realizador-a Juan Cabral Prod Audio Sonido Big Sync Postprod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Salud Pharma,Ara,Brands People,Strap,Mexico,BRONCE,Otras Empresas TBWAWorldwide -Double E Pais Mexico
El Ojo de Iberoamerica,2024,Salud Pharma,Filter Caps,Ogilvy Colombia,Filsa Colombia,Colombia,ORO,Prod Primo Realizador-a Gina Medina Prod Audio Sonido Diego Caceres Producciones Pais Colombia
El Ojo de Iberoamerica,2024,Salud Pharma,Thanks for Coke-Creating,VML Mexico - VML Brasil,Coca-Cola Mexico y Coca-Cola Brasil,Mexico,ORO,Prod Mango Films - Sugarcane Filmes - Baliprod - Glitch Productions - NetoShookan Productions Realizador-a Erik Tapia Otras Empresas Raw Audio - Ogilvy -EssenceMediacom Pais Mexico
El Ojo de Iberoamerica,2024,Salud Pharma,Atacama Fashion Week,Artplan,de Desierto Vestido,Brasil,BRONCE,Prod Sugarcane Filmes Realizador-a Igor Selingarde Prod Audio Sonido Raw Audio Pais Brasil
El Ojo de Iberoamerica,2024,Salud Pharma,Reprinting Nica,Havas Costa Rica - BETC HAVAS,La Prensa Nicaragua,Nicaragua,BRONCE,Prod Fulfierros Prod Audio Sonido Punch Audio Pais Nicaragua
El Ojo de Iberoamerica,2024,Produccion Audiovisual,This is not a game,VML Mexico,de Movistar Mexico,Mexico,EL GRAN OJO DE PRODUCCION AUDIVISUAL,Prod Landia Realizador Lucas Shannon Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Eduardo Sanchez Molina -Narf Alvarez -Luis Ambriz -Mateo Udon -Narf Alvarez -Jimena Luja Amezcua -Wilberth Oswaldo Letran Carrillo Guatemala-Tomas Blason Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,ORO,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Kilometers of Love,Publicis Conseil,Renault,Argentina,PLATA,Prod Madrefoca Realizador Pantera Prod AudioSonido Concrete Form Post Prod Nik Kohler -Julien Alary TMLS Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Mi esencia- My heritage,Dentsu Creative Mexico,FUD,Estados Unidos,BRONCE,Prod Landia Realizador Alexis Gomez Prod AudioSonido BDS MUSIC -BDS MUSIC Post Prod Armen Harootun -Matt Osborne -Luis Fernando Torres -Los De Post Pais Estados Unidos
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Overthinking,Lemon,de PeruRail,Peru,BRONCE,Prod Manzanon Films Realizador Juan Carlo Garcia Rivera Pais Peru
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Aprendendo juntos,Publicis Brasil,Ninho,Brasil,BRONCE,Prod Immigrant Realizador Kayhan Lannes Ozmen Prod AudioSonido Jamute Post Prod Raphael Bonato Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Launch,Anita y Vega - BeenToBe-Brand Builders,Max,Argentina,BRONCE,Prod Landia Realizador Maureen Hufnagel Prod AudioSonido Bamba Music Post Prod Andrea Sarno Delfina Mosconi -Daniel Faerman -Les Amateurs -Nadia Khairat Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Antes de la primera vuelta olimpica- hubo una vuelta de mate,Notable,Armino,Uruguay,BRONCE,Prod Olga Lee Realizador Oliver Lee Garland Prod AudioSonido Platz Post Prod Wild Animals Pais Uruguay
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Renault Push it to the limit,Publicis,Renault Brasil,Brasil,BRONCE,Prod Immigrant Realizador Rodrigo Saavedra Prod AudioSonido Startrec agency Post Prod Stephane Amram Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ashe Versus,TBWA Health Collective,Moderna Inc,Brasil,ORO,Prod The Youth - Colossal Realizador Duran Sodre- Maldita Prod AudioSonido Satelite Audio Post Prod Colossal Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Kilometers of Love,Publicis Conseil,Renault,Argentina,PLATA,Prod Madrefoca Realizador Pantera Prod AudioSonido Concrete Form Post Prod Nik Kohler -Julien Alary TMLS Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The heroes,GUT Buenos Aires,The Coca-Cola Company,Argentina,BRONCE,Prod Landia - Partizan - Stillking Films Realizador Antoine Bardou-Jacquet Post Prod Bill Smedley -Electric Theatre Collective ETC -Andre Vidal Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Find Your Summer,LOLA MullenLowe,Magnum Ice Cream,Espana,BRONCE,Prod MJZ Realizador Juan Cabral Prod AudioSonido Big Sync Post Prod Glassworks Otras Empresas Mindshare Pais Espana
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The power of a fragrance,LOLA MullenLowe,Axe-Lynx,Espana,BRONCE,Prod Czarbe Realizador Lionel Goldstein Prod AudioSonido Senstudio Post Prod Czarbe Pais Espana
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Huracan,Grey Mexico,Reinserta,Mexico,ORO,Prod Oriental Films Realizador Garra Prod AudioSonido Papa Music -Papa Music Post Prod Warriors VFX Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Caballero medieval,Montalvo,Librerias Gandhi,Mexico,BRONCE,Prod Oriental Films Realizador Santiago Ampudia- Alexa Hernandez Prod AudioSonido Canario Studio -Canario Studio -Rainbow Post Prod Carlos Cepeda -Manuel Valente Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Launch,Anita y Vega - BeenToBe-Brand Builders,Max,Argentina,ORO,Prod Landia Realizador Maureen Hufnagel Prod AudioSonido Bamba Music Post Prod Andrea Sarno Delfina Mosconi -Daniel Faerman -Les Amateurs -Nadia Khairat Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,The heroes,GUT Buenos Aires,The Coca-Cola Company,Argentina,PLATA,Prod Landia - Partizan - Stillking Films Realizador Antoine Bardou-Jacquet Post Prod Bill Smedley -Electric Theatre Collective ETC -Andre Vidal Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Kilometers of Love,Publicis Conseil,Renault,Argentina,PLATA,Prod Madrefoca Realizador Pantera Prod AudioSonido Concrete Form Post Prod Nik Kohler -Julien Alary TMLS Pais Argentina
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Ashe Versus,TBWA Health Collective,Moderna Inc,Brasil,PLATA,Prod The Youth - Colossal Realizador Duran Sodre- Maldita Prod AudioSonido Satelite Audio Post Prod Colossal Pais Brasil
El Ojo de Iberoamerica,2024,Produccion Audiovisual,A que te sabe Pepsi Black 2024,BBDO Mexico,Pepsi Black,Mexico,BRONCE,Prod Oriental Films Realizador The Youth Prod AudioSonido Supreme music -Supreme music Post Prod PFX -PFX -JOAAO MACHADO Y MARIA LUISA MACHADO Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Mejores Deseos,anonimo,Save the Children Mexico,Mexico,ORO,Prod Central Films Realizador Kane Kwik Prod AudioSonido Ramiro del Real -Bernardo Bravo Post Prod Aaron hernandez Pais Mexico
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Historias que no pudieron ser,Innvented Uruguay,Madres y Familiares,Uruguay,PLATA,Prod Oriental Films Realizador Charly Gutierrez- Marindia Prod AudioSonido Azotea Post -Supervielle-Drexler Post Prod Freelancer Pais Uruguay
El Ojo de Iberoamerica,2024,Produccion Audiovisual,Sillas,Publicis Peru,Casa Ronald McDonald Peru,Peru,BRONCE,Prod Senor Z Realizador Bacha Caravedo- Chinon Higashionna Prod AudioSonido Zumba -Zumba Post Prod Senor Z Pais Peru
